x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10
605.221,674.166,413.634,641.286,337.852,296.809,93.982,307.990,541.587,412.970,376.742,64.232,187.367,96.935,610.573,56.515,78.226,560.628,nan,nan
601.243,672.514,413.622,641.249,337.988,291.753,94.911,307.489,541.995,413.634,376.947,63.914,187.480,97.214,610.299,57.592,77.401,561.107,nan,nan
600.316,675.255,413.511,641.376,338.761,293.589,92.050,306.208,542.362,412.399,377.102,61.910,187.793,97.199,610.260,57.338,76.712,561.450,nan,nan
601.900,677.991,413.679,641.024,340.125,291.294,90.538,306.017,542.813,414.388,376.853,63.019,187.581,97.578,610.716,56.884,77.500,560.946,nan,nan
600.538,677.720,414.678,639.555,340.825,290.713,88.647,306.265,542.583,413.927,376.775,63.025,188.950,98.368,610.399,58.918,77.801,560.995,nan,nan
599.952,679.066,418.928,643.780,341.130,292.693,84.782,305.750,543.000,414.744,376.595,62.380,188.552,98.403,612.331,60.266,77.210,561.529,nan,nan
599.478,678.097,417.745,646.734,341.714,291.281,81.926,305.187,544.231,414.193,376.539,62.299,189.204,98.974,616.459,59.555,76.549,561.894,nan,nan
598.700,678.649,416.250,646.957,341.680,292.770,81.642,305.502,545.373,420.463,376.215,63.292,188.496,98.471,618.983,58.293,76.069,562.293,nan,nan
598.674,678.688,415.667,648.529,341.949,292.635,80.083,305.344,549.672,423.687,376.530,62.239,187.611,97.838,622.382,58.757,75.844,562.638,nan,nan
598.425,678.392,414.526,648.415,342.208,291.535,79.161,305.356,552.528,424.993,376.060,62.975,187.611,97.838,622.768,59.171,75.532,562.869,nan,nan
598.359,678.668,414.291,648.779,342.489,292.605,78.684,305.245,556.654,426.126,376.185,63.231,187.550,97.775,623.604,59.744,75.614,562.930,nan,nan
598.308,678.683,413.540,648.525,342.041,294.128,78.397,305.433,559.253,426.887,376.073,63.204,187.783,98.133,624.102,60.074,75.641,562.815,nan,nan
598.013,678.767,412.882,648.617,342.403,293.918,77.917,305.314,561.983,427.762,375.979,63.416,187.891,98.333,624.072,60.557,75.670,562.785,nan,nan
597.885,678.654,412.736,648.882,342.871,293.518,78.749,305.522,565.441,428.005,376.002,63.395,188.443,99.750,624.167,61.201,75.680,562.800,nan,nan
597.552,678.765,412.054,648.607,342.629,293.980,78.021,305.615,565.702,428.503,375.760,62.670,190.055,102.940,623.907,61.623,76.885,561.696,nan,nan
597.552,678.765,412.002,648.563,343.078,293.477,77.169,305.411,566.876,428.748,375.719,62.973,191.108,104.899,624.900,61.731,76.912,563.169,nan,nan
597.496,679.099,411.310,648.093,342.943,294.481,77.273,305.578,567.875,429.627,375.760,62.670,193.183,108.851,624.232,62.408,74.309,565.588,nan,nan
598.103,678.541,410.927,648.002,343.013,293.989,77.451,305.599,568.458,429.605,375.760,62.670,193.705,109.963,625.416,61.991,73.687,564.190,nan,nan
596.656,679.238,411.117,648.262,342.857,294.304,77.447,305.694,569.357,429.150,375.865,63.050,193.932,111.870,624.283,63.085,71.993,564.755,nan,nan
593.508,678.709,412.023,648.003,342.848,294.354,77.779,305.823,569.865,429.167,375.875,62.226,193.716,112.308,624.520,63.121,70.726,565.998,nan,nan
591.352,678.942,411.917,649.815,342.759,297.065,77.604,306.004,570.897,429.354,375.719,62.050,194.640,113.529,624.081,63.631,68.625,566.852,nan,nan
590.024,678.289,411.421,650.611,342.077,296.689,78.017,306.321,571.113,429.546,375.459,62.747,193.562,113.296,624.353,63.883,66.899,567.394,nan,nan
589.213,677.985,410.754,651.196,340.031,295.507,79.977,308.123,571.421,429.558,375.375,63.013,194.437,114.365,624.415,64.182,66.056,567.812,nan,nan
587.414,678.434,410.405,651.342,338.342,293.307,77.586,311.721,572.076,430.033,375.143,64.207,194.560,114.466,624.610,64.070,65.513,567.932,nan,nan
587.438,678.087,409.965,651.531,337.409,294.807,75.996,314.241,572.333,429.802,374.997,64.564,194.422,114.484,623.725,64.799,65.137,568.016,nan,nan
586.779,678.228,409.573,651.426,337.051,294.966,75.433,315.144,573.990,424.058,375.053,64.346,194.186,114.382,624.121,64.860,65.123,568.162,nan,nan
586.399,678.109,409.118,651.631,337.388,296.804,73.307,317.328,573.257,422.934,374.829,64.449,193.506,114.337,624.371,64.846,63.730,568.678,nan,nan
586.399,678.109,408.875,651.156,336.686,296.376,72.990,318.671,573.489,424.001,374.829,64.449,194.456,114.901,624.133,65.222,64.174,568.469,nan,nan
586.542,677.360,408.536,651.702,335.747,295.470,72.855,319.242,573.199,424.003,375.625,65.093,194.838,115.664,624.106,65.423,63.588,568.903,nan,nan
585.793,677.308,408.107,651.147,335.577,295.590,72.653,320.124,573.203,422.610,384.626,70.172,194.838,115.664,624.136,65.558,62.858,569.225,nan,nan
585.066,675.610,407.609,650.591,335.613,295.959,72.291,320.861,572.106,423.092,393.064,70.249,194.838,115.664,623.966,65.618,63.020,569.250,nan,nan
577.080,676.266,406.306,650.008,335.847,296.828,72.170,321.696,571.330,423.931,398.536,73.532,194.838,115.664,624.141,65.842,63.002,569.307,nan,nan
570.947,675.409,407.825,655.665,336.363,297.342,72.615,321.608,571.272,423.630,401.520,76.129,193.479,114.709,623.288,66.492,62.525,569.492,nan,nan
564.785,673.908,408.185,659.091,336.459,298.088,72.723,322.080,571.665,422.552,402.123,77.831,191.437,117.084,623.456,66.374,61.800,569.958,nan,nan
563.804,672.763,407.196,659.209,335.691,298.642,72.502,322.664,572.442,419.713,402.730,78.451,191.599,118.850,623.162,66.716,61.663,570.123,nan,nan
563.172,671.974,406.405,658.971,330.542,296.304,72.193,323.331,572.215,415.913,404.639,79.855,190.551,122.252,623.391,66.694,61.942,570.053,nan,nan
562.013,671.452,406.211,658.987,329.494,296.464,72.337,323.575,566.062,429.722,404.556,80.196,190.362,128.510,623.539,66.871,62.714,569.766,nan,nan
561.222,670.961,406.124,658.963,328.787,297.489,72.348,323.980,568.323,425.349,405.729,80.818,190.448,132.317,623.135,66.974,62.855,569.775,nan,nan
560.680,670.607,405.888,658.066,327.196,298.141,72.639,323.869,570.288,427.581,405.483,81.318,190.395,136.349,619.638,68.808,62.855,569.775,nan,nan
559.986,670.291,405.673,658.522,327.440,298.614,72.091,325.055,571.650,427.626,407.019,81.854,190.843,137.840,615.512,68.226,62.446,569.961,nan,nan
559.154,670.091,405.183,658.639,325.962,298.934,72.418,324.817,572.929,429.822,406.163,82.294,190.547,139.504,610.368,65.783,62.646,569.857,nan,nan
559.520,669.843,405.063,658.202,326.615,299.432,71.941,325.959,574.479,430.514,407.817,93.200,191.081,142.923,607.696,61.026,61.181,570.678,nan,nan
558.267,669.420,405.027,658.106,326.291,299.820,72.503,325.477,575.190,430.098,414.738,106.037,190.806,142.506,604.303,55.038,64.212,569.075,nan,nan
557.519,669.501,404.812,657.717,325.540,299.544,72.913,325.362,575.614,429.978,419.314,114.562,190.827,144.783,601.673,52.723,66.097,565.827,nan,nan
558.421,669.183,404.557,656.395,325.421,299.636,73.232,325.244,576.140,430.341,421.928,119.112,190.991,145.782,599.944,51.655,67.400,564.471,nan,nan
558.362,669.185,404.426,656.867,326.242,300.517,74.985,325.691,576.571,431.407,422.388,123.335,190.280,146.330,599.728,52.418,67.484,561.499,nan,nan
557.925,668.927,404.466,657.448,326.578,300.762,76.987,327.439,577.020,430.498,422.097,124.077,190.628,146.962,599.306,51.869,68.073,559.890,nan,nan
557.542,668.828,403.470,656.346,325.807,300.584,78.589,331.129,577.205,431.032,422.019,125.845,189.820,147.346,599.214,51.987,68.593,556.912,nan,nan
557.486,668.759,400.654,655.045,325.885,300.699,79.485,339.999,577.335,430.092,422.716,128.532,190.042,148.139,599.034,51.573,69.308,555.167,nan,nan
557.604,668.365,394.405,660.713,325.134,300.507,79.626,342.453,577.508,430.703,422.668,129.186,189.744,148.342,599.141,51.938,69.354,555.066,nan,nan
558.177,665.553,390.252,667.073,326.484,301.584,80.112,346.860,578.027,431.665,423.148,131.397,189.839,147.862,599.141,51.938,70.455,555.913,nan,nan
549.791,658.615,384.713,675.931,324.403,300.648,80.768,352.634,578.127,430.522,422.858,131.839,189.668,148.523,599.141,51.938,70.490,555.458,nan,nan
539.576,655.596,381.905,677.078,322.607,301.279,80.781,354.707,578.347,430.719,422.519,131.650,189.537,149.956,599.141,51.938,70.438,554.857,nan,nan
533.855,651.892,381.150,676.038,320.860,301.641,80.959,356.295,578.244,430.469,422.910,132.977,189.252,150.566,599.141,51.938,70.791,555.327,nan,nan
531.550,648.910,379.900,677.116,318.033,303.068,81.005,357.419,578.216,430.000,422.764,133.102,189.038,150.864,599.141,51.938,71.068,555.109,nan,nan
530.376,647.086,379.136,677.576,317.707,304.583,81.299,359.461,578.015,430.129,422.565,133.442,189.181,150.777,599.141,51.938,71.119,555.535,nan,nan
529.547,645.919,378.563,677.676,312.546,306.410,81.375,360.472,579.140,435.062,422.677,133.387,189.197,151.016,599.120,51.533,71.000,554.567,nan,nan
528.376,644.600,377.846,677.846,311.886,307.592,81.338,360.839,579.980,436.775,422.830,133.470,188.791,150.791,599.080,51.393,71.069,554.310,nan,nan
528.264,644.022,377.625,677.262,310.857,309.143,81.593,362.550,581.801,436.708,422.577,133.047,189.382,148.992,599.106,51.344,71.522,555.014,nan,nan
527.512,643.268,377.092,677.886,308.452,310.313,81.661,362.151,582.397,436.966,422.792,134.430,188.636,144.545,599.316,52.048,71.522,555.014,nan,nan
526.852,641.993,376.653,677.234,310.077,310.632,81.907,364.120,582.976,436.482,422.193,134.841,190.359,142.484,601.580,53.701,71.991,557.325,nan,nan
526.579,641.843,375.925,678.473,309.213,311.426,82.055,366.185,583.226,436.755,422.333,136.108,192.094,142.219,604.609,53.325,71.240,557.984,nan,nan
526.366,641.339,375.959,678.416,307.886,311.593,82.086,365.537,583.497,437.386,422.542,136.376,192.286,141.722,605.685,52.538,68.784,559.962,nan,nan
526.103,640.838,375.641,678.404,308.009,312.662,82.642,368.268,583.879,437.428,422.245,135.997,191.882,140.821,607.037,53.957,66.312,559.973,nan,nan
525.836,640.509,375.311,677.921,307.262,312.509,82.367,367.610,583.927,437.339,421.898,135.589,193.927,139.650,607.908,53.528,64.768,560.020,nan,nan
525.220,639.895,374.759,678.590,308.149,312.490,82.829,370.488,584.093,436.902,421.883,135.478,194.810,139.208,609.195,53.284,63.720,560.866,nan,nan
525.591,640.003,375.011,677.118,309.073,312.917,82.931,369.492,583.921,436.670,421.879,136.364,193.526,139.609,609.762,53.201,64.569,561.343,nan,nan
525.108,639.452,374.791,678.183,307.653,313.750,82.650,369.879,584.138,436.980,421.542,134.907,193.123,139.734,609.333,54.401,64.851,562.058,nan,nan
526.225,639.270,374.722,678.137,307.674,313.528,83.287,371.035,584.572,437.110,421.847,135.529,193.760,139.294,609.642,54.498,64.051,561.928,nan,nan
522.236,634.189,374.516,677.742,308.263,313.398,83.483,372.475,584.095,436.576,418.553,133.306,194.275,139.096,609.801,54.676,62.915,561.458,nan,nan
519.199,626.037,373.998,678.571,308.274,313.619,83.372,372.398,585.937,434.339,418.774,133.469,194.069,138.912,609.691,55.578,62.593,561.429,nan,nan
515.757,615.791,373.587,678.691,307.197,314.139,83.514,373.938,597.610,438.623,419.726,137.921,193.693,139.109,608.469,57.412,62.641,561.462,nan,nan
513.138,606.790,373.603,678.812,307.085,314.175,83.495,374.049,607.420,439.281,416.084,137.662,193.693,139.109,610.778,59.133,62.107,561.293,nan,nan
512.523,598.536,373.527,678.938,307.741,314.129,83.527,373.369,610.854,437.535,417.150,140.084,193.693,139.109,617.136,56.770,61.548,560.955,nan,nan
512.973,593.658,373.175,679.175,306.183,314.817,83.336,373.162,616.703,437.197,415.678,141.018,193.534,139.162,620.700,55.203,61.548,560.955,nan,nan
513.427,590.427,373.372,678.097,307.919,314.617,83.573,375.024,617.628,436.048,414.881,140.893,193.891,138.891,621.933,56.872,61.987,561.122,nan,nan
513.908,588.460,373.097,677.361,308.321,315.554,82.678,374.800,620.405,435.927,414.740,141.152,193.630,138.978,621.810,57.939,61.987,561.122,nan,nan
513.903,585.903,372.861,678.903,309.339,317.762,83.032,374.445,621.955,435.688,414.117,140.822,193.630,138.978,623.482,57.756,61.987,561.122,nan,nan
514.238,584.955,373.067,677.463,308.066,320.347,83.057,377.423,622.630,435.033,414.244,141.295,194.081,138.824,624.199,57.865,63.644,562.272,nan,nan
514.612,583.944,375.209,672.377,308.219,320.494,82.641,375.952,623.070,435.049,414.677,141.544,194.027,138.750,624.383,58.333,63.419,564.854,nan,nan
514.520,582.392,375.411,670.338,307.695,321.882,82.629,376.759,623.742,434.964,414.759,141.677,194.023,138.839,624.936,58.148,59.201,566.790,nan,nan
514.671,581.574,374.709,672.938,307.467,322.118,82.806,378.606,624.232,434.434,414.751,141.682,193.041,139.109,624.965,58.407,56.137,568.478,nan,nan
514.830,581.088,372.485,673.384,306.808,322.847,83.062,379.379,625.854,434.580,413.883,141.024,193.126,139.082,625.064,58.745,53.345,570.539,nan,nan
514.767,580.066,371.415,674.316,306.652,323.003,83.080,380.793,625.379,434.488,414.489,141.798,193.126,139.082,625.368,58.792,51.819,572.530,nan,nan
514.852,579.330,370.635,673.308,306.716,323.005,83.187,380.813,625.370,434.184,413.539,141.009,193.762,138.880,626.354,58.665,51.774,573.423,nan,nan
515.345,579.086,370.052,673.803,306.795,322.823,83.171,380.743,625.808,434.200,414.016,141.211,193.731,138.945,625.573,59.251,51.798,573.587,nan,nan
515.254,578.688,370.081,673.012,306.854,322.938,83.298,381.450,625.045,434.135,414.384,138.742,193.024,139.207,625.657,59.321,51.832,573.873,nan,nan
515.478,578.421,369.986,673.206,306.584,323.170,83.185,381.604,625.501,434.107,418.106,137.557,192.945,139.173,626.079,59.399,50.886,574.457,nan,nan
515.514,578.206,369.689,672.569,306.813,322.875,83.375,382.842,625.978,434.109,417.683,136.915,192.406,139.565,624.680,61.234,50.348,574.843,nan,nan
515.477,577.217,369.446,672.739,306.993,322.708,83.486,382.836,626.256,433.945,418.736,136.309,192.406,139.565,628.825,62.983,50.442,575.379,nan,nan
515.482,577.121,369.070,672.482,307.463,322.363,83.609,382.616,626.628,433.948,418.600,136.193,192.406,139.565,633.568,62.553,50.381,575.326,nan,nan
515.847,577.786,368.873,673.176,307.471,322.391,83.348,381.531,626.576,434.056,417.892,136.007,192.406,139.565,635.748,63.476,50.591,575.189,nan,nan
515.871,577.235,368.794,673.134,308.059,322.190,83.293,381.930,626.765,433.953,416.674,136.292,191.191,139.332,634.091,64.825,50.443,575.250,nan,nan
515.671,576.569,369.081,671.191,307.956,322.197,83.305,384.699,627.047,433.937,415.750,136.149,188.244,138.717,637.360,65.042,49.853,575.697,nan,nan
516.007,576.219,369.068,670.483,308.502,321.730,83.090,383.601,627.032,433.735,415.415,135.934,187.392,133.290,636.912,65.178,49.860,575.697,nan,nan
519.270,579.395,368.491,670.694,308.502,321.730,82.970,384.916,627.032,433.735,415.866,135.710,187.379,132.482,637.972,65.890,49.715,575.789,nan,nan
518.635,577.070,368.597,672.076,308.593,321.728,83.848,388.724,626.857,433.629,416.047,135.769,187.025,130.613,636.376,66.425,49.989,575.853,nan,nan
518.903,571.671,368.130,672.137,308.593,321.728,83.910,389.124,626.857,433.629,414.804,135.621,186.047,130.117,638.380,66.148,48.700,576.832,nan,nan
521.876,568.645,368.933,670.098,308.724,321.942,84.220,390.980,626.902,433.674,414.553,135.534,186.094,127.711,638.031,66.272,48.388,581.319,nan,nan
523.754,567.391,368.666,673.421,308.829,321.275,84.138,390.998,626.323,433.327,414.330,135.627,186.120,126.371,637.299,66.980,47.220,583.361,nan,nan
524.641,566.038,367.131,674.543,305.451,321.822,84.571,392.788,624.028,433.164,413.242,135.708,186.300,125.883,637.560,67.164,44.947,586.763,nan,nan
525.035,564.751,366.472,675.335,304.655,322.000,85.604,394.559,621.203,434.293,414.547,135.220,186.130,125.466,638.674,66.949,43.977,591.015,nan,nan
525.636,564.190,366.261,673.783,300.846,322.079,85.188,394.640,621.072,434.774,412.570,135.365,185.663,124.712,638.291,67.240,43.903,593.021,nan,nan
526.230,564.021,365.807,675.535,300.222,322.459,85.527,395.373,619.275,435.251,411.543,135.189,185.088,125.725,638.121,67.765,43.423,595.202,nan,nan
526.656,563.480,366.150,673.613,299.673,323.548,85.491,395.143,617.544,436.949,418.125,131.100,185.055,125.881,637.415,67.895,43.157,596.837,nan,nan
526.741,563.047,365.828,674.073,299.143,323.540,85.767,396.370,617.122,436.630,419.647,129.948,185.162,125.474,637.986,68.052,43.148,596.853,nan,nan
527.293,563.265,365.977,673.622,299.030,323.593,86.083,396.796,616.114,437.191,421.486,127.760,185.091,125.241,637.436,68.108,43.336,597.809,nan,nan
527.478,563.185,364.819,674.265,299.233,323.631,86.319,397.757,615.977,436.401,421.610,126.444,185.085,124.131,634.678,67.285,43.293,597.992,nan,nan
527.860,562.900,365.303,672.917,299.254,323.717,86.400,397.832,616.028,436.653,420.582,126.292,184.903,124.043,632.401,64.163,43.208,598.500,nan,nan
529.269,562.901,365.016,674.317,299.091,323.819,86.389,397.463,615.201,436.585,421.133,125.278,184.645,124.999,630.144,65.829,43.365,598.391,nan,nan
531.109,556.876,364.919,674.139,299.091,323.819,86.126,396.994,615.267,436.130,421.024,124.949,184.595,124.789,630.171,64.753,43.296,598.484,nan,nan
529.128,548.740,364.937,673.885,299.091,323.819,86.357,397.737,615.050,436.881,420.962,124.411,184.008,126.978,629.466,64.609,43.277,598.512,nan,nan
530.620,544.780,365.102,673.471,299.091,323.819,85.643,396.382,615.122,436.545,421.377,124.149,184.400,126.151,628.999,64.487,43.314,598.873,nan,nan
531.916,543.006,365.086,673.602,299.119,323.841,85.885,398.909,615.149,436.356,421.113,124.157,183.521,125.613,628.956,63.858,43.410,598.900,nan,nan
532.422,541.891,364.651,674.785,299.300,323.652,85.613,400.081,613.629,434.516,421.088,123.814,184.016,124.932,629.026,62.834,43.578,598.630,nan,nan
532.768,540.987,364.798,673.461,299.300,323.652,85.117,400.463,605.894,433.870,421.078,123.574,183.294,123.379,629.332,61.910,43.204,599.667,nan,nan
533.625,541.477,364.917,673.083,301.314,323.010,85.268,402.983,600.252,436.560,420.810,123.637,183.638,120.878,629.376,61.405,43.204,599.667,nan,nan
533.752,540.918,364.482,674.139,300.817,322.900,84.957,404.638,593.855,439.297,421.054,123.524,183.762,119.119,629.144,61.794,43.111,599.584,nan,nan
534.088,540.377,364.615,671.405,300.540,323.080,84.504,406.864,586.889,438.857,420.683,123.428,183.722,118.784,628.888,62.187,43.315,599.667,nan,nan
533.973,539.556,362.400,673.258,298.324,323.357,85.063,411.767,583.738,438.137,420.715,123.357,183.599,117.454,628.547,62.286,43.230,600.368,nan,nan
534.147,539.207,361.376,676.192,298.957,322.838,85.139,411.199,582.588,436.981,420.868,123.244,183.618,116.833,628.324,62.542,43.354,599.898,nan,nan
534.507,539.930,359.358,676.738,298.114,323.137,85.056,412.101,579.963,437.105,421.489,122.294,183.609,115.943,628.005,62.988,43.345,600.048,nan,nan
534.772,540.197,359.252,675.919,298.669,322.774,84.953,412.923,579.239,436.231,421.302,122.305,183.492,116.432,628.397,62.469,43.332,600.067,nan,nan
535.302,542.286,358.512,676.164,297.532,323.473,85.028,413.349,578.204,436.019,420.551,122.924,183.448,116.347,627.662,63.785,43.338,600.197,nan,nan
536.147,539.370,358.394,675.927,296.435,324.017,84.947,413.874,577.407,435.921,420.080,126.062,183.672,114.573,627.563,63.867,44.955,602.172,nan,nan
538.621,537.321,358.414,675.674,297.597,323.425,85.029,414.609,576.383,435.791,422.134,125.820,183.657,114.614,627.563,63.867,48.915,601.561,nan,nan
539.581,535.561,358.293,675.967,296.924,323.786,84.942,415.547,575.289,435.584,424.528,126.583,183.638,114.654,625.863,67.255,49.937,610.251,nan,nan
541.283,535.152,358.230,675.983,297.300,323.653,85.036,415.664,575.791,435.179,425.857,127.168,183.688,114.473,622.987,66.608,49.463,615.741,nan,nan
542.417,534.202,358.164,676.218,297.860,322.932,85.187,417.754,573.600,435.524,425.461,127.100,183.621,114.540,618.145,62.598,50.449,620.951,nan,nan
542.660,533.986,358.196,675.795,298.111,322.744,85.238,417.702,570.993,430.167,425.660,127.198,183.632,114.218,615.638,56.458,50.071,623.749,nan,nan
543.594,535.606,358.196,675.795,298.276,322.500,85.142,418.145,551.887,427.384,425.778,127.363,183.522,114.375,612.745,53.919,50.593,627.802,nan,nan
543.712,535.113,357.975,675.951,297.753,322.836,84.994,417.240,543.389,422.810,426.430,127.832,183.567,114.041,610.505,53.623,51.109,631.220,nan,nan
544.240,533.304,358.136,675.259,298.087,322.507,85.216,418.251,538.039,418.257,426.541,127.935,183.569,113.618,608.972,52.750,51.517,632.101,nan,nan
544.649,535.433,358.041,675.625,298.514,321.948,85.106,418.904,534.536,414.488,425.988,127.671,183.599,113.396,607.899,52.526,51.779,634.570,nan,nan
544.916,535.616,357.960,675.340,299.671,321.347,85.107,418.897,533.396,412.563,426.595,127.833,183.552,113.283,606.875,52.566,51.702,635.393,nan,nan
545.477,535.581,357.856,675.398,302.385,320.044,84.993,419.588,533.166,411.238,426.438,127.748,183.533,113.122,606.846,53.346,51.842,634.828,nan,nan
545.553,535.426,357.739,675.559,307.006,317.788,85.023,419.455,531.388,410.013,426.355,127.697,183.596,113.026,606.560,53.358,52.176,636.467,nan,nan
545.672,535.590,358.011,675.431,310.762,316.823,85.306,417.972,531.407,408.984,426.465,127.456,183.559,112.924,606.464,53.104,52.427,637.281,nan,nan
545.508,534.812,357.983,675.167,312.523,321.412,84.717,418.019,529.406,407.628,426.325,127.668,183.575,113.047,605.460,52.342,52.499,637.764,nan,nan
545.935,534.703,357.978,675.452,312.918,328.168,84.139,420.075,529.607,407.017,426.299,127.648,183.415,114.074,604.657,51.319,53.149,638.649,nan,nan
547.733,532.763,358.180,674.326,312.837,330.026,83.435,420.263,530.228,406.837,422.121,130.874,183.415,114.074,605.717,53.385,53.062,638.395,nan,nan
549.571,528.181,357.881,675.095,313.757,334.009,82.784,421.452,528.938,405.478,421.057,138.234,183.400,114.031,604.174,51.606,53.634,639.987,nan,nan
553.361,523.533,357.781,675.146,313.592,335.499,82.229,424.145,528.457,404.985,420.090,148.140,183.597,113.120,604.766,52.216,53.746,640.425,nan,nan
556.753,521.550,357.987,673.089,314.568,337.935,82.491,424.498,528.052,400.447,418.959,158.194,183.597,113.120,604.115,52.048,53.653,639.933,nan,nan
