x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11
549.730,660.224,416.549,635.629,95.706,536.509,339.642,294.011,607.285,54.959,532.833,403.111,376.025,65.056,175.985,88.790,104.116,300.738,nan,nan,nan,nan
554.355,663.413,416.940,633.943,96.098,536.642,339.436,294.722,606.615,52.311,532.188,402.007,375.473,64.637,177.395,87.093,100.382,300.835,nan,nan,nan,nan
557.566,665.077,416.720,635.005,96.707,536.506,339.996,293.679,606.616,53.881,529.940,401.103,375.490,64.546,177.821,86.615,97.684,301.718,nan,nan,nan,nan
559.316,665.505,415.943,636.850,96.007,536.543,339.357,294.430,606.636,54.195,528.850,400.406,375.473,65.327,177.359,86.768,96.259,302.556,nan,nan,nan,nan
560.679,666.340,415.989,637.392,97.073,536.800,336.982,293.429,606.603,55.147,529.320,399.640,375.721,65.943,177.527,86.743,94.454,302.835,nan,nan,nan,nan
561.768,666.889,416.005,637.900,96.534,537.039,335.665,293.161,606.532,55.175,528.958,398.740,375.782,66.786,177.527,86.743,95.116,303.421,nan,nan,nan,nan
562.178,666.775,415.309,637.731,95.723,537.158,334.068,294.030,606.075,54.890,529.667,398.350,375.530,66.812,177.757,86.441,94.596,303.374,nan,nan,nan,nan
563.124,667.088,415.870,638.960,96.322,537.221,334.215,294.409,606.173,55.503,530.981,397.365,375.472,66.108,177.876,86.527,93.224,304.271,nan,nan,nan,nan
563.759,668.050,414.904,638.994,96.053,537.319,332.710,294.450,606.397,54.591,530.375,397.909,375.094,66.264,177.936,86.362,92.325,304.553,nan,nan,nan,nan
564.367,667.851,414.910,639.516,96.857,537.948,332.903,295.270,606.159,56.467,527.813,396.195,374.990,65.819,177.453,86.882,93.317,304.993,nan,nan,nan,nan
564.680,667.927,414.898,639.974,98.804,541.014,332.061,294.926,606.446,55.259,528.780,394.804,375.290,66.978,177.945,86.747,92.850,305.028,nan,nan,nan,nan
565.121,668.532,415.087,638.721,96.129,546.098,331.913,295.658,606.188,58.076,528.167,393.737,375.138,66.970,177.945,86.747,92.722,305.135,nan,nan,nan,nan
565.553,665.896,414.942,639.040,92.960,548.471,332.248,295.886,606.622,57.684,528.357,393.102,375.245,67.335,178.026,86.742,92.671,305.551,nan,nan,nan,nan
571.446,664.350,414.730,639.391,88.453,552.212,332.776,296.392,606.120,59.372,527.164,393.719,375.013,67.276,178.418,86.391,92.236,305.848,nan,nan,nan,nan
580.613,669.220,414.763,638.795,86.975,553.291,332.422,296.422,606.986,60.474,527.820,393.193,374.959,67.677,178.155,86.559,92.437,306.004,nan,nan,nan,nan
587.596,671.946,414.561,639.813,85.376,554.216,332.980,297.322,610.426,56.964,528.001,393.017,375.097,68.357,178.155,86.559,91.699,306.448,nan,nan,nan,nan
595.929,675.864,414.426,640.073,82.224,557.220,332.540,297.065,610.260,54.644,528.977,394.858,374.920,67.853,178.111,86.584,93.058,306.296,nan,nan,nan,nan
601.007,676.525,414.153,640.689,82.605,556.747,331.909,296.788,610.642,54.549,529.343,402.202,374.863,67.701,177.688,86.708,93.329,306.329,nan,nan,nan,nan
603.773,676.402,414.261,640.121,81.071,557.904,332.356,297.397,610.556,54.325,530.289,407.786,375.232,70.183,177.825,86.737,92.623,306.759,nan,nan,nan,nan
605.449,676.077,414.138,640.691,81.914,557.249,331.967,297.394,610.368,54.918,532.702,408.448,377.494,68.471,177.522,88.550,92.589,307.049,nan,nan,nan,nan
607.461,676.101,414.119,640.688,80.566,558.326,331.985,297.626,610.454,54.449,534.794,410.514,378.304,63.831,177.159,90.539,92.333,307.345,nan,nan,nan,nan
607.194,675.856,413.953,640.812,79.810,558.964,331.916,297.673,610.728,54.981,536.944,409.920,378.668,62.192,180.840,92.028,91.823,307.597,nan,nan,nan,nan
608.097,676.217,414.351,639.784,79.117,559.569,332.013,297.783,610.660,55.203,537.353,412.466,378.333,61.793,182.016,93.115,91.534,307.827,nan,nan,nan,nan
607.786,676.121,414.129,640.542,79.287,559.548,332.950,298.485,610.448,55.472,537.537,413.537,378.048,62.173,185.583,94.971,91.318,308.156,nan,nan,nan,nan
607.891,676.102,414.231,640.340,78.853,559.922,332.929,298.496,610.570,55.658,538.716,412.823,378.345,60.803,186.107,95.355,92.162,308.036,nan,nan,nan,nan
607.891,676.102,414.053,640.545,78.733,560.107,332.419,298.497,610.725,55.844,539.715,412.001,377.486,60.854,186.130,95.916,92.154,308.262,nan,nan,nan,nan
607.974,676.123,413.762,640.857,78.596,560.255,333.160,299.276,610.730,55.787,540.900,412.281,377.106,63.303,186.884,96.536,92.305,308.376,nan,nan,nan,nan
607.891,676.102,413.735,640.590,78.335,560.387,335.364,298.016,610.191,56.287,541.472,410.909,376.934,63.039,186.578,96.510,92.300,308.457,nan,nan,nan,nan
605.221,674.166,413.634,641.286,78.226,560.628,337.852,296.809,610.573,56.515,541.587,412.970,376.742,64.232,187.367,96.935,93.982,307.990,nan,nan,nan,nan
601.243,672.514,413.622,641.249,77.401,561.107,337.988,291.753,610.299,57.592,541.995,413.634,376.947,63.914,187.480,97.214,94.911,307.489,nan,nan,nan,nan
600.316,675.255,413.511,641.376,76.712,561.450,338.761,293.589,610.260,57.338,542.362,412.399,377.102,61.910,187.793,97.199,92.050,306.208,nan,nan,nan,nan
601.900,677.991,413.679,641.024,77.500,560.946,340.125,291.294,610.716,56.884,542.813,414.388,376.853,63.019,187.581,97.578,90.538,306.017,nan,nan,nan,nan
600.538,677.720,414.678,639.555,77.801,560.995,340.825,290.713,610.399,58.918,542.583,413.927,376.775,63.025,188.950,98.368,88.647,306.265,nan,nan,nan,nan
599.952,679.066,418.928,643.780,77.210,561.529,341.130,292.693,612.331,60.266,543.000,414.744,376.595,62.380,188.552,98.403,84.782,305.750,nan,nan,nan,nan
599.478,678.097,417.745,646.734,76.549,561.894,341.714,291.281,616.459,59.555,544.231,414.193,376.539,62.299,189.204,98.974,81.926,305.187,nan,nan,nan,nan
598.700,678.649,416.250,646.957,76.069,562.293,341.680,292.770,618.983,58.293,545.373,420.463,376.215,63.292,188.496,98.471,81.642,305.502,nan,nan,nan,nan
598.674,678.688,415.667,648.529,75.844,562.638,341.949,292.635,622.382,58.757,549.672,423.687,376.530,62.239,187.611,97.838,80.083,305.344,nan,nan,nan,nan
598.425,678.392,414.526,648.415,75.532,562.869,342.208,291.535,622.768,59.171,552.528,424.993,376.060,62.975,187.611,97.838,79.161,305.356,nan,nan,nan,nan
598.359,678.668,414.291,648.779,75.614,562.930,342.489,292.605,623.604,59.744,556.654,426.126,376.185,63.231,187.550,97.775,78.684,305.245,nan,nan,nan,nan
598.308,678.683,413.540,648.525,75.641,562.815,342.041,294.128,624.102,60.074,559.253,426.887,376.073,63.204,187.783,98.133,78.397,305.433,nan,nan,nan,nan
598.013,678.767,412.882,648.617,75.670,562.785,342.403,293.918,624.072,60.557,561.983,427.762,375.979,63.416,187.891,98.333,77.917,305.314,nan,nan,nan,nan
597.885,678.654,412.736,648.882,75.680,562.800,342.871,293.518,624.167,61.201,565.441,428.005,376.002,63.395,188.443,99.750,78.749,305.522,nan,nan,nan,nan
597.552,678.765,412.054,648.607,76.885,561.696,342.629,293.980,623.907,61.623,565.702,428.503,375.760,62.670,190.055,102.940,78.021,305.615,nan,nan,nan,nan
597.552,678.765,412.002,648.563,76.912,563.169,343.078,293.477,624.900,61.731,566.876,428.748,375.719,62.973,191.108,104.899,77.169,305.411,nan,nan,nan,nan
597.496,679.099,411.310,648.093,74.309,565.588,342.943,294.481,624.232,62.408,567.875,429.627,375.760,62.670,193.183,108.851,77.273,305.578,nan,nan,nan,nan
598.103,678.541,410.927,648.002,73.687,564.190,343.013,293.989,625.416,61.991,568.458,429.605,375.760,62.670,193.705,109.963,77.451,305.599,nan,nan,nan,nan
596.656,679.238,411.117,648.262,71.993,564.755,342.857,294.304,624.283,63.085,569.357,429.150,375.865,63.050,193.932,111.870,77.447,305.694,nan,nan,nan,nan
593.508,678.709,412.023,648.003,70.726,565.998,342.848,294.354,624.520,63.121,569.865,429.167,375.875,62.226,193.716,112.308,77.779,305.823,nan,nan,nan,nan
591.352,678.942,411.917,649.815,68.625,566.852,342.759,297.065,624.081,63.631,570.897,429.354,375.719,62.050,194.640,113.529,77.604,306.004,nan,nan,nan,nan
590.024,678.289,411.421,650.611,66.899,567.394,342.077,296.689,624.353,63.883,571.113,429.546,375.459,62.747,193.562,113.296,78.017,306.321,nan,nan,nan,nan
589.213,677.985,410.754,651.196,66.056,567.812,340.031,295.507,624.415,64.182,571.421,429.558,375.375,63.013,194.437,114.365,79.977,308.123,nan,nan,nan,nan
587.414,678.434,410.405,651.342,65.513,567.932,338.342,293.307,624.610,64.070,572.076,430.033,375.143,64.207,194.560,114.466,77.586,311.721,nan,nan,nan,nan
587.438,678.087,409.965,651.531,65.137,568.016,337.409,294.807,623.725,64.799,572.333,429.802,374.997,64.564,194.422,114.484,75.996,314.241,nan,nan,nan,nan
586.779,678.228,409.573,651.426,65.123,568.162,337.051,294.966,624.121,64.860,573.990,424.058,375.053,64.346,194.186,114.382,75.433,315.144,nan,nan,nan,nan
586.399,678.109,409.118,651.631,63.730,568.678,337.388,296.804,624.371,64.846,573.257,422.934,374.829,64.449,193.506,114.337,73.307,317.328,nan,nan,nan,nan
586.399,678.109,408.875,651.156,64.174,568.469,336.686,296.376,624.133,65.222,573.489,424.001,374.829,64.449,194.456,114.901,72.990,318.671,nan,nan,nan,nan
586.542,677.360,408.536,651.702,63.588,568.903,335.747,295.470,624.106,65.423,573.199,424.003,375.625,65.093,194.838,115.664,72.855,319.242,nan,nan,nan,nan
585.793,677.308,408.107,651.147,62.858,569.225,335.577,295.590,624.136,65.558,573.203,422.610,384.626,70.172,194.838,115.664,72.653,320.124,nan,nan,nan,nan
585.066,675.610,407.609,650.591,63.020,569.250,335.613,295.959,623.966,65.618,572.106,423.092,393.064,70.249,194.838,115.664,72.291,320.861,nan,nan,nan,nan
577.080,676.266,406.306,650.008,63.002,569.307,335.847,296.828,624.141,65.842,571.330,423.931,398.536,73.532,194.838,115.664,72.170,321.696,nan,nan,nan,nan
570.947,675.409,407.825,655.665,62.525,569.492,336.363,297.342,623.288,66.492,571.272,423.630,401.520,76.129,193.479,114.709,72.615,321.608,nan,nan,nan,nan
564.785,673.908,408.185,659.091,61.800,569.958,336.459,298.088,623.456,66.374,571.665,422.552,402.123,77.831,191.437,117.084,72.723,322.080,nan,nan,nan,nan
563.804,672.763,407.196,659.209,61.663,570.123,335.691,298.642,623.162,66.716,572.442,419.713,402.730,78.451,191.599,118.850,72.502,322.664,nan,nan,nan,nan
563.172,671.974,406.405,658.971,61.942,570.053,330.542,296.304,623.391,66.694,572.215,415.913,404.639,79.855,190.551,122.252,72.193,323.331,nan,nan,nan,nan
562.013,671.452,406.211,658.987,62.714,569.766,329.494,296.464,623.539,66.871,566.062,429.722,404.556,80.196,190.362,128.510,72.337,323.575,nan,nan,nan,nan
561.222,670.961,406.124,658.963,62.855,569.775,328.787,297.489,623.135,66.974,568.323,425.349,405.729,80.818,190.448,132.317,72.348,323.980,nan,nan,nan,nan
560.680,670.607,405.888,658.066,62.855,569.775,327.196,298.141,619.638,68.808,570.288,427.581,405.483,81.318,190.395,136.349,72.639,323.869,nan,nan,nan,nan
559.986,670.291,405.673,658.522,62.446,569.961,327.440,298.614,615.512,68.226,571.650,427.626,407.019,81.854,190.843,137.840,72.091,325.055,nan,nan,nan,nan
559.154,670.091,405.183,658.639,62.646,569.857,325.962,298.934,610.368,65.783,572.929,429.822,406.163,82.294,190.547,139.504,72.418,324.817,nan,nan,nan,nan
559.520,669.843,405.063,658.202,61.181,570.678,326.615,299.432,607.696,61.026,574.479,430.514,407.817,93.200,191.081,142.923,71.941,325.959,nan,nan,nan,nan
558.267,669.420,405.027,658.106,64.212,569.075,326.291,299.820,604.303,55.038,575.190,430.098,414.738,106.037,190.806,142.506,72.503,325.477,nan,nan,nan,nan
557.519,669.501,404.812,657.717,66.097,565.827,325.540,299.544,601.673,52.723,575.614,429.978,419.314,114.562,190.827,144.783,72.913,325.362,nan,nan,nan,nan
558.421,669.183,404.557,656.395,67.400,564.471,325.421,299.636,599.944,51.655,576.140,430.341,421.928,119.112,190.991,145.782,73.232,325.244,nan,nan,nan,nan
558.362,669.185,404.426,656.867,67.484,561.499,326.242,300.517,599.728,52.418,576.571,431.407,422.388,123.335,190.280,146.330,74.985,325.691,nan,nan,nan,nan
557.925,668.927,404.466,657.448,68.073,559.890,326.578,300.762,599.306,51.869,577.020,430.498,422.097,124.077,190.628,146.962,76.987,327.439,nan,nan,nan,nan
557.542,668.828,403.470,656.346,68.593,556.912,325.807,300.584,599.214,51.987,577.205,431.032,422.019,125.845,189.820,147.346,78.589,331.129,nan,nan,nan,nan
557.486,668.759,400.654,655.045,69.308,555.167,325.885,300.699,599.034,51.573,577.335,430.092,422.716,128.532,190.042,148.139,79.485,339.999,nan,nan,nan,nan
557.604,668.365,394.405,660.713,69.354,555.066,325.134,300.507,599.141,51.938,577.508,430.703,422.668,129.186,189.744,148.342,79.626,342.453,nan,nan,nan,nan
558.177,665.553,390.252,667.073,70.455,555.913,326.484,301.584,599.141,51.938,578.027,431.665,423.148,131.397,189.839,147.862,80.112,346.860,nan,nan,nan,nan
549.791,658.615,384.713,675.931,70.490,555.458,324.403,300.648,599.141,51.938,578.127,430.522,422.858,131.839,189.668,148.523,80.768,352.634,nan,nan,nan,nan
539.576,655.596,381.905,677.078,70.438,554.857,322.607,301.279,599.141,51.938,578.347,430.719,422.519,131.650,189.537,149.956,80.781,354.707,nan,nan,nan,nan
533.855,651.892,381.150,676.038,70.791,555.327,320.860,301.641,599.141,51.938,578.244,430.469,422.910,132.977,189.252,150.566,80.959,356.295,nan,nan,nan,nan
531.550,648.910,379.900,677.116,71.068,555.109,318.033,303.068,599.141,51.938,578.216,430.000,422.764,133.102,189.038,150.864,81.005,357.419,nan,nan,nan,nan
530.376,647.086,379.136,677.576,71.119,555.535,317.707,304.583,599.141,51.938,578.015,430.129,422.565,133.442,189.181,150.777,81.299,359.461,nan,nan,nan,nan
529.547,645.919,378.563,677.676,71.000,554.567,312.546,306.410,599.120,51.533,579.140,435.062,422.677,133.387,189.197,151.016,81.375,360.472,nan,nan,nan,nan
528.376,644.600,377.846,677.846,71.069,554.310,311.886,307.592,599.080,51.393,579.980,436.775,422.830,133.470,188.791,150.791,81.338,360.839,nan,nan,nan,nan
528.264,644.022,377.625,677.262,71.522,555.014,310.857,309.143,599.106,51.344,581.801,436.708,422.577,133.047,189.382,148.992,81.593,362.550,nan,nan,nan,nan
527.512,643.268,377.092,677.886,71.522,555.014,308.452,310.313,599.316,52.048,582.397,436.966,422.792,134.430,188.636,144.545,81.661,362.151,nan,nan,nan,nan
526.852,641.993,376.653,677.234,71.991,557.325,310.077,310.632,601.580,53.701,582.976,436.482,422.193,134.841,190.359,142.484,81.907,364.120,nan,nan,nan,nan
526.579,641.843,375.925,678.473,71.240,557.984,309.213,311.426,604.609,53.325,583.226,436.755,422.333,136.108,192.094,142.219,82.055,366.185,nan,nan,nan,nan
526.366,641.339,375.959,678.416,68.784,559.962,307.886,311.593,605.685,52.538,583.497,437.386,422.542,136.376,192.286,141.722,82.086,365.537,nan,nan,nan,nan
526.103,640.838,375.641,678.404,66.312,559.973,308.009,312.662,607.037,53.957,583.879,437.428,422.245,135.997,191.882,140.821,82.642,368.268,nan,nan,nan,nan
525.836,640.509,375.311,677.921,64.768,560.020,307.262,312.509,607.908,53.528,583.927,437.339,421.898,135.589,193.927,139.650,82.367,367.610,nan,nan,nan,nan
525.220,639.895,374.759,678.590,63.720,560.866,308.149,312.490,609.195,53.284,584.093,436.902,421.883,135.478,194.810,139.208,82.829,370.488,nan,nan,nan,nan
525.591,640.003,375.011,677.118,64.569,561.343,309.073,312.917,609.762,53.201,583.921,436.670,421.879,136.364,193.526,139.609,82.931,369.492,nan,nan,nan,nan
525.108,639.452,374.791,678.183,64.851,562.058,307.653,313.750,609.333,54.401,584.138,436.980,421.542,134.907,193.123,139.734,82.650,369.879,nan,nan,nan,nan
526.225,639.270,374.722,678.137,64.051,561.928,307.674,313.528,609.642,54.498,584.572,437.110,421.847,135.529,193.760,139.294,83.287,371.035,nan,nan,nan,nan
522.236,634.189,374.516,677.742,62.915,561.458,308.263,313.398,609.801,54.676,584.095,436.576,418.553,133.306,194.275,139.096,83.483,372.475,nan,nan,nan,nan
519.199,626.037,373.998,678.571,62.593,561.429,308.274,313.619,609.691,55.578,585.937,434.339,418.774,133.469,194.069,138.912,83.372,372.398,nan,nan,nan,nan
515.757,615.791,373.587,678.691,62.641,561.462,307.197,314.139,608.469,57.412,597.610,438.623,419.726,137.921,193.693,139.109,83.514,373.938,nan,nan,nan,nan
513.138,606.790,373.603,678.812,62.107,561.293,307.085,314.175,610.778,59.133,607.420,439.281,416.084,137.662,193.693,139.109,83.495,374.049,nan,nan,nan,nan
512.523,598.536,373.527,678.938,61.548,560.955,307.741,314.129,617.136,56.770,610.854,437.535,417.150,140.084,193.693,139.109,83.527,373.369,nan,nan,nan,nan
512.973,593.658,373.175,679.175,61.548,560.955,306.183,314.817,620.700,55.203,616.703,437.197,415.678,141.018,193.534,139.162,83.336,373.162,nan,nan,nan,nan
513.427,590.427,373.372,678.097,61.987,561.122,307.919,314.617,621.933,56.872,617.628,436.048,414.881,140.893,193.891,138.891,83.573,375.024,nan,nan,nan,nan
513.908,588.460,373.097,677.361,61.987,561.122,308.321,315.554,621.810,57.939,620.405,435.927,414.740,141.152,193.630,138.978,82.678,374.800,nan,nan,nan,nan
513.903,585.903,372.861,678.903,61.987,561.122,309.339,317.762,623.482,57.756,621.955,435.688,414.117,140.822,193.630,138.978,83.032,374.445,nan,nan,nan,nan
514.238,584.955,373.067,677.463,63.644,562.272,308.066,320.347,624.199,57.865,622.630,435.033,414.244,141.295,194.081,138.824,83.057,377.423,nan,nan,nan,nan
514.612,583.944,375.209,672.377,63.419,564.854,308.219,320.494,624.383,58.333,623.070,435.049,414.677,141.544,194.027,138.750,82.641,375.952,nan,nan,nan,nan
514.520,582.392,375.411,670.338,59.201,566.790,307.695,321.882,624.936,58.148,623.742,434.964,414.759,141.677,194.023,138.839,82.629,376.759,nan,nan,nan,nan
514.671,581.574,374.709,672.938,56.137,568.478,307.467,322.118,624.965,58.407,624.232,434.434,414.751,141.682,193.041,139.109,82.806,378.606,nan,nan,nan,nan
514.830,581.088,372.485,673.384,53.345,570.539,306.808,322.847,625.064,58.745,625.854,434.580,413.883,141.024,193.126,139.082,83.062,379.379,nan,nan,nan,nan
514.767,580.066,371.415,674.316,51.819,572.530,306.652,323.003,625.368,58.792,625.379,434.488,414.489,141.798,193.126,139.082,83.080,380.793,nan,nan,nan,nan
514.852,579.330,370.635,673.308,51.774,573.423,306.716,323.005,626.354,58.665,625.370,434.184,413.539,141.009,193.762,138.880,83.187,380.813,nan,nan,nan,nan
515.345,579.086,370.052,673.803,51.798,573.587,306.795,322.823,625.573,59.251,625.808,434.200,414.016,141.211,193.731,138.945,83.171,380.743,nan,nan,nan,nan
515.254,578.688,370.081,673.012,51.832,573.873,306.854,322.938,625.657,59.321,625.045,434.135,414.384,138.742,193.024,139.207,83.298,381.450,nan,nan,nan,nan
515.478,578.421,369.986,673.206,50.886,574.457,306.584,323.170,626.079,59.399,625.501,434.107,418.106,137.557,192.945,139.173,83.185,381.604,nan,nan,nan,nan
515.514,578.206,369.689,672.569,50.348,574.843,306.813,322.875,624.680,61.234,625.978,434.109,417.683,136.915,192.406,139.565,83.375,382.842,nan,nan,nan,nan
515.477,577.217,369.446,672.739,50.442,575.379,306.993,322.708,628.825,62.983,626.256,433.945,418.736,136.309,192.406,139.565,83.486,382.836,nan,nan,nan,nan
515.482,577.121,369.070,672.482,50.381,575.326,307.463,322.363,633.568,62.553,626.628,433.948,418.600,136.193,192.406,139.565,83.609,382.616,nan,nan,nan,nan
515.847,577.786,368.873,673.176,50.591,575.189,307.471,322.391,635.748,63.476,626.576,434.056,417.892,136.007,192.406,139.565,83.348,381.531,nan,nan,nan,nan
515.871,577.235,368.794,673.134,50.443,575.250,308.059,322.190,634.091,64.825,626.765,433.953,416.674,136.292,191.191,139.332,83.293,381.930,nan,nan,nan,nan
515.671,576.569,369.081,671.191,49.853,575.697,307.956,322.197,637.360,65.042,627.047,433.937,415.750,136.149,188.244,138.717,83.305,384.699,nan,nan,nan,nan
516.007,576.219,369.068,670.483,49.860,575.697,308.502,321.730,636.912,65.178,627.032,433.735,415.415,135.934,187.392,133.290,83.090,383.601,nan,nan,nan,nan
519.270,579.395,368.491,670.694,49.715,575.789,308.502,321.730,637.972,65.890,627.032,433.735,415.866,135.710,187.379,132.482,82.970,384.916,nan,nan,nan,nan
518.635,577.070,368.597,672.076,49.989,575.853,308.593,321.728,636.376,66.425,626.857,433.629,416.047,135.769,187.025,130.613,83.848,388.724,nan,nan,nan,nan
518.903,571.671,368.130,672.137,48.700,576.832,308.593,321.728,638.380,66.148,626.857,433.629,414.804,135.621,186.047,130.117,83.910,389.124,nan,nan,nan,nan
521.876,568.645,368.933,670.098,48.388,581.319,308.724,321.942,638.031,66.272,626.902,433.674,414.553,135.534,186.094,127.711,84.220,390.980,nan,nan,nan,nan
523.754,567.391,368.666,673.421,47.220,583.361,308.829,321.275,637.299,66.980,626.323,433.327,414.330,135.627,186.120,126.371,84.138,390.998,nan,nan,nan,nan
524.641,566.038,367.131,674.543,44.947,586.763,305.451,321.822,637.560,67.164,624.028,433.164,413.242,135.708,186.300,125.883,84.571,392.788,nan,nan,nan,nan
525.035,564.751,366.472,675.335,43.977,591.015,304.655,322.000,638.674,66.949,621.203,434.293,414.547,135.220,186.130,125.466,85.604,394.559,nan,nan,nan,nan
525.636,564.190,366.261,673.783,43.903,593.021,300.846,322.079,638.291,67.240,621.072,434.774,412.570,135.365,185.663,124.712,85.188,394.640,nan,nan,nan,nan
526.230,564.021,365.807,675.535,43.423,595.202,300.222,322.459,638.121,67.765,619.275,435.251,411.543,135.189,185.088,125.725,85.527,395.373,nan,nan,nan,nan
526.656,563.480,366.150,673.613,43.157,596.837,299.673,323.548,637.415,67.895,617.544,436.949,418.125,131.100,185.055,125.881,85.491,395.143,nan,nan,nan,nan
526.741,563.047,365.828,674.073,43.148,596.853,299.143,323.540,637.986,68.052,617.122,436.630,419.647,129.948,185.162,125.474,85.767,396.370,nan,nan,nan,nan
527.293,563.265,365.977,673.622,43.336,597.809,299.030,323.593,637.436,68.108,616.114,437.191,421.486,127.760,185.091,125.241,86.083,396.796,nan,nan,nan,nan
527.478,563.185,364.819,674.265,43.293,597.992,299.233,323.631,634.678,67.285,615.977,436.401,421.610,126.444,185.085,124.131,86.319,397.757,nan,nan,nan,nan
527.860,562.900,365.303,672.917,43.208,598.500,299.254,323.717,632.401,64.163,616.028,436.653,420.582,126.292,184.903,124.043,86.400,397.832,nan,nan,nan,nan
529.269,562.901,365.016,674.317,43.365,598.391,299.091,323.819,630.144,65.829,615.201,436.585,421.133,125.278,184.645,124.999,86.389,397.463,nan,nan,nan,nan
531.109,556.876,364.919,674.139,43.296,598.484,299.091,323.819,630.171,64.753,615.267,436.130,421.024,124.949,184.595,124.789,86.126,396.994,nan,nan,nan,nan
529.128,548.740,364.937,673.885,43.277,598.512,299.091,323.819,629.466,64.609,615.050,436.881,420.962,124.411,184.008,126.978,86.357,397.737,nan,nan,nan,nan
530.620,544.780,365.102,673.471,43.314,598.873,299.091,323.819,628.999,64.487,615.122,436.545,421.377,124.149,184.400,126.151,85.643,396.382,nan,nan,nan,nan
531.916,543.006,365.086,673.602,43.410,598.900,299.119,323.841,628.956,63.858,615.149,436.356,421.113,124.157,183.521,125.613,85.885,398.909,nan,nan,nan,nan
532.422,541.891,364.651,674.785,43.578,598.630,299.300,323.652,629.026,62.834,613.629,434.516,421.088,123.814,184.016,124.932,85.613,400.081,nan,nan,nan,nan
532.768,540.987,364.798,673.461,43.204,599.667,299.300,323.652,629.332,61.910,605.894,433.870,421.078,123.574,183.294,123.379,85.117,400.463,nan,nan,nan,nan
533.625,541.477,364.917,673.083,43.204,599.667,301.314,323.010,629.376,61.405,600.252,436.560,420.810,123.637,183.638,120.878,85.268,402.983,nan,nan,nan,nan
533.752,540.918,364.482,674.139,43.111,599.584,300.817,322.900,629.144,61.794,593.855,439.297,421.054,123.524,183.762,119.119,84.957,404.638,nan,nan,nan,nan
534.088,540.377,364.615,671.405,43.315,599.667,300.540,323.080,628.888,62.187,586.889,438.857,420.683,123.428,183.722,118.784,84.504,406.864,nan,nan,nan,nan
533.973,539.556,362.400,673.258,43.230,600.368,298.324,323.357,628.547,62.286,583.738,438.137,420.715,123.357,183.599,117.454,85.063,411.767,nan,nan,nan,nan
534.147,539.207,361.376,676.192,43.354,599.898,298.957,322.838,628.324,62.542,582.588,436.981,420.868,123.244,183.618,116.833,85.139,411.199,nan,nan,nan,nan
534.507,539.930,359.358,676.738,43.345,600.048,298.114,323.137,628.005,62.988,579.963,437.105,421.489,122.294,183.609,115.943,85.056,412.101,nan,nan,nan,nan
534.772,540.197,359.252,675.919,43.332,600.067,298.669,322.774,628.397,62.469,579.239,436.231,421.302,122.305,183.492,116.432,84.953,412.923,nan,nan,nan,nan
535.302,542.286,358.512,676.164,43.338,600.197,297.532,323.473,627.662,63.785,578.204,436.019,420.551,122.924,183.448,116.347,85.028,413.349,nan,nan,nan,nan
536.147,539.370,358.394,675.927,44.955,602.172,296.435,324.017,627.563,63.867,577.407,435.921,420.080,126.062,183.672,114.573,84.947,413.874,nan,nan,nan,nan
538.621,537.321,358.414,675.674,48.915,601.561,297.597,323.425,627.563,63.867,576.383,435.791,422.134,125.820,183.657,114.614,85.029,414.609,nan,nan,nan,nan
539.581,535.561,358.293,675.967,49.937,610.251,296.924,323.786,625.863,67.255,575.289,435.584,424.528,126.583,183.638,114.654,84.942,415.547,nan,nan,nan,nan
541.283,535.152,358.230,675.983,49.463,615.741,297.300,323.653,622.987,66.608,575.791,435.179,425.857,127.168,183.688,114.473,85.036,415.664,nan,nan,nan,nan
542.417,534.202,358.164,676.218,50.449,620.951,297.860,322.932,618.145,62.598,573.600,435.524,425.461,127.100,183.621,114.540,85.187,417.754,nan,nan,nan,nan
542.660,533.986,358.196,675.795,50.071,623.749,298.111,322.744,615.638,56.458,570.993,430.167,425.660,127.198,183.632,114.218,85.238,417.702,nan,nan,nan,nan
543.594,535.606,358.196,675.795,50.593,627.802,298.276,322.500,612.745,53.919,551.887,427.384,425.778,127.363,183.522,114.375,85.142,418.145,nan,nan,nan,nan
543.712,535.113,357.975,675.951,51.109,631.220,297.753,322.836,610.505,53.623,543.389,422.810,426.430,127.832,183.567,114.041,84.994,417.240,nan,nan,nan,nan
544.240,533.304,358.136,675.259,51.517,632.101,298.087,322.507,608.972,52.750,538.039,418.257,426.541,127.935,183.569,113.618,85.216,418.251,nan,nan,nan,nan
544.649,535.433,358.041,675.625,51.779,634.570,298.514,321.948,607.899,52.526,534.536,414.488,425.988,127.671,183.599,113.396,85.106,418.904,nan,nan,nan,nan
544.916,535.616,357.960,675.340,51.702,635.393,299.671,321.347,606.875,52.566,533.396,412.563,426.595,127.833,183.552,113.283,85.107,418.897,nan,nan,nan,nan
545.477,535.581,357.856,675.398,51.842,634.828,302.385,320.044,606.846,53.346,533.166,411.238,426.438,127.748,183.533,113.122,84.993,419.588,nan,nan,nan,nan
545.553,535.426,357.739,675.559,52.176,636.467,307.006,317.788,606.560,53.358,531.388,410.013,426.355,127.697,183.596,113.026,85.023,419.455,nan,nan,nan,nan
